CUSTOMERID,APPID,OS,PROTECTEDBUILDIDENTIFIER,GEOIP_COUNTRYNAME,GEOIP_TZ,INGESTTIME_HOUR,COUNT_APPLICATIONFIRSTRUN,COUNT_ROOTINGDETECTED,COUNT_DEBUGGERDETECTED,COUNT_OVERLAYDETECTED,COUNT_APPLICATIONOPENED,COUNT_BOOTLOADERUNLOCKDETECTED,COUNT_TAMPERINGDETECTED,COUNT_HOOKINGDETECTED,COUNT_GENERICINFORMATIONUPDATE,COUNT_EMULATORDETECTED,IS_ANOMALY
CUST_003,APP_004,iOS,BUILD_006,Nauru,Europe/Istanbul,2024-11-18 12:00:00,3,0,0,0,3,0,0,0,0,0,0
CUST_001,APP_004,Windows,BUILD_010,Jamaica,Africa/Banjul,2024-11-18 19:00:00,0,0,0,0,4,1,0,0,2,0,0
CUST_003,APP_009,iOS,BUILD_004,Saint Vincent and the Grenadines,Asia/Aden,2024-11-19 04:00:00,4,1,0,0,4,0,0,0,3,0,0
CUST_004,APP_000,Android,BUILD_011,Bosnia and Herzegovina,Africa/Banjul,2024-11-19 04:00:00,1,0,0,0,6,0,0,0,3,0,0
CUST_004,APP_005,Android,BUILD_011,Ecuador,Africa/Tripoli,2024-11-19 09:00:00,4,0,0,0,4,0,0,0,3,0,0
CUST_004,APP_008,iOS,BUILD_012,Bosnia and Herzegovina,Asia/Dhaka,2024-11-19 03:00:00,3,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_001,iOS,BUILD_003,Saint Vincent and the Grenadines,Africa/Mogadishu,2024-11-18 22:00:00,5,0,0,0,9,0,0,0,2,0,0
CUST_003,APP_004,Android,BUILD_006,Anguilla,Europe/Luxembourg,2024-11-19 01:00:00,6,0,0,0,3,0,0,0,2,0,0
CUST_004,APP_007,iOS,BUILD_010,Antarctica (the territory South of 60 deg S),Africa/Conakry,2024-11-18 14:00:00,6,0,0,0,3,0,0,0,0,0,0
CUST_004,APP_007,Android,BUILD_001,Northern Mariana Islands,Indian/Mauritius,2024-11-18 17:00:00,4,0,0,0,8,0,1,0,0,0,0
CUST_003,APP_000,Windows,BUILD_011,Bouvet Island (Bouvetoya),Europe/Berlin,2024-11-19 09:00:00,4,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_000,Android,BUILD_001,Ecuador,Asia/Kabul,2024-11-19 08:00:00,5,0,0,0,1,0,0,0,2,0,0
CUST_003,APP_005,Android,BUILD_000,Bosnia and Herzegovina,Asia/Aden,2024-11-18 14:00:00,1,0,0,0,7,0,0,0,3,0,0
CUST_001,APP_004,Windows,BUILD_003,Burundi,Asia/Dushanbe,2024-11-18 22:00:00,9,0,0,0,5,0,0,0,3,0,0
CUST_003,APP_001,iOS,BUILD_007,Mayotte,Europe/Berlin,2024-11-18 22:00:00,7,0,0,0,7,0,0,0,1,0,0
CUST_003,APP_001,Windows,BUILD_001,Czech Republic,Africa/Mogadishu,2024-11-19 00:00:00,5,0,0,0,5,0,0,0,2,0,1
CUST_002,APP_009,Android,BUILD_002,Nauru,Europe/Istanbul,2024-11-19 00:00:00,4,0,0,0,2,0,0,0,1,0,0
CUST_001,APP_009,Android,BUILD_009,Czech Republic,Asia/Tokyo,2024-11-19 05:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_008,Android,BUILD_003,Saint Vincent and the Grenadines,Asia/Tokyo,2024-11-19 01:00:00,4,0,0,0,7,0,0,0,0,0,0
CUST_004,APP_006,Android,BUILD_008,Antigua and Barbuda,Africa/Gaborone,2024-11-19 00:00:00,1,1,0,0,5,0,0,0,3,0,0
CUST_003,APP_007,Android,BUILD_010,Burundi,Europe/Berlin,2024-11-18 16:00:00,3,0,1,0,6,0,0,0,2,0,0
CUST_001,APP_009,Windows,BUILD_007,Nauru,Europe/Istanbul,2024-11-18 15:00:00,7,0,0,0,5,0,0,0,2,0,0
CUST_002,APP_008,Android,BUILD_000,Bouvet Island (Bouvetoya),Asia/Kabul,2024-11-19 11:00:00,6,0,0,0,6,0,0,0,0,0,0
CUST_003,APP_000,iOS,BUILD_000,Bermuda,Africa/Dar_es_Salaam,2024-11-19 02:00:00,10,0,0,0,3,0,0,1,3,1,0
CUST_000,APP_007,Windows,BUILD_011,Saint Vincent and the Grenadines,Asia/Tokyo,2024-11-19 06:00:00,4,0,0,0,4,0,0,0,2,0,0
CUST_002,APP_009,Windows,BUILD_005,Philippines,Europe/Riga,2024-11-19 00:00:00,5,0,0,0,5,0,0,0,3,0,0
CUST_001,APP_003,Windows,BUILD_013,Anguilla,Asia/Dhaka,2024-11-18 16:00:00,6,0,0,0,8,0,1,0,2,0,0
CUST_002,APP_005,Android,BUILD_001,Antarctica (the territory South of 60 deg S),Europe/Luxembourg,2024-11-18 21:00:00,6,0,0,0,10,0,0,0,5,0,0
CUST_002,APP_009,Android,BUILD_013,Falkland Islands (Malvinas),Europe/Berlin,2024-11-18 16:00:00,8,0,0,0,5,0,0,0,3,1,0
CUST_002,APP_007,Windows,BUILD_006,Bermuda,Africa/Gaborone,2024-11-19 07:00:00,4,0,0,0,3,0,0,0,0,0,1
CUST_004,APP_008,Android,BUILD_011,Bermuda,Africa/Gaborone,2024-11-18 21:00:00,3,0,0,0,7,0,0,0,3,0,0
CUST_000,APP_002,iOS,BUILD_002,Mayotte,Europe/Monaco,2024-11-19 10:00:00,3,0,0,0,2,0,0,0,2,0,0
CUST_001,APP_000,iOS,BUILD_007,Antarctica (the territory South of 60 deg S),Europe/Malta,2024-11-19 04:00:00,9,0,0,0,6,0,0,0,4,0,0
CUST_001,APP_007,Android,BUILD_001,Benin,Asia/Kabul,2024-11-19 05:00:00,7,0,0,0,6,0,1,0,2,0,0
CUST_001,APP_001,Windows,BUILD_003,Jamaica,Africa/Gaborone,2024-11-18 14:00:00,2,0,0,0,6,0,0,0,4,0,0
CUST_003,APP_005,Android,BUILD_006,Anguilla,Africa/Gaborone,2024-11-19 00:00:00,2,0,0,0,5,0,0,0,4,0,0
CUST_001,APP_001,Android,BUILD_001,Saint Pierre and Miquelon,Europe/Monaco,2024-11-19 07:00:00,4,1,0,0,0,0,0,0,2,0,0
CUST_001,APP_008,Android,BUILD_011,Jamaica,Asia/Tokyo,2024-11-18 12:00:00,6,0,0,0,6,0,0,0,2,0,0
CUST_000,APP_002,Windows,BUILD_012,Saint Vincent and the Grenadines,America/St_Vincent,2024-11-19 09:00:00,9,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_000,iOS,BUILD_001,Antigua and Barbuda,Europe/Istanbul,2024-11-19 08:00:00,11,0,0,0,6,0,0,1,2,0,0
CUST_003,APP_003,Android,BUILD_001,Falkland Islands (Malvinas),Asia/Kabul,2024-11-18 12:00:00,4,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_007,Windows,BUILD_005,Northern Mariana Islands,Africa/Conakry,2024-11-19 10:00:00,7,0,0,0,6,0,0,0,3,1,0
CUST_004,APP_007,Windows,BUILD_005,Northern Mariana Islands,Asia/Dhaka,2024-11-19 04:00:00,7,0,0,0,3,0,0,0,3,0,0
CUST_003,APP_008,iOS,BUILD_014,Benin,America/Guatemala,2024-11-18 16:00:00,3,0,0,0,5,0,0,0,2,0,1
CUST_003,APP_008,Windows,BUILD_004,Burundi,Asia/Dushanbe,2024-11-19 07:00:00,7,0,0,0,2,0,0,0,2,0,0
CUST_000,APP_009,Windows,BUILD_002,Antigua and Barbuda,Europe/Riga,2024-11-19 02:00:00,5,0,0,0,4,0,0,0,2,0,0
CUST_001,APP_002,Windows,BUILD_006,Bermuda,Asia/Aden,2024-11-19 11:00:00,2,0,0,0,7,0,0,0,4,0,0
CUST_003,APP_005,iOS,BUILD_012,Philippines,America/Guatemala,2024-11-19 01:00:00,9,0,0,0,6,0,0,0,4,0,0
CUST_003,APP_005,Android,BUILD_013,Northern Mariana Islands,Africa/Casablanca,2024-11-18 13:00:00,6,0,0,0,7,0,1,0,3,0,0
CUST_004,APP_004,iOS,BUILD_012,Burundi,Africa/Lome,2024-11-19 08:00:00,3,0,0,0,6,0,0,0,2,0,0
CUST_000,APP_006,Android,BUILD_013,Bosnia and Herzegovina,Africa/Conakry,2024-11-19 02:00:00,6,0,0,0,2,0,0,0,4,0,0
CUST_004,APP_006,Windows,BUILD_002,Mayotte,Europe/Malta,2024-11-18 21:00:00,3,0,0,0,0,0,0,1,2,0,0
CUST_003,APP_005,Windows,BUILD_010,Antarctica (the territory South of 60 deg S),Asia/Aden,2024-11-18 20:00:00,2,0,0,0,4,0,0,0,2,0,0
CUST_003,APP_009,Android,BUILD_010,Burundi,Europe/Luxembourg,2024-11-19 11:00:00,8,0,0,0,5,0,0,0,6,0,1
CUST_000,APP_000,iOS,BUILD_002,Bosnia and Herzegovina,Africa/Banjul,2024-11-19 01:00:00,4,0,0,0,2,0,0,0,1,0,0
CUST_002,APP_005,iOS,BUILD_001,Burundi,Asia/Dhaka,2024-11-19 05:00:00,5,0,0,0,3,0,1,0,0,0,0
CUST_002,APP_001,iOS,BUILD_008,Falkland Islands (Malvinas),Indian/Mauritius,2024-11-18 12:00:00,4,0,0,0,6,0,0,0,1,0,0
CUST_003,APP_005,Android,BUILD_009,Uganda,Africa/Gaborone,2024-11-18 18:00:00,3,0,0,0,9,0,0,0,1,0,0
CUST_003,APP_001,Windows,BUILD_000,Philippines,Africa/Dar_es_Salaam,2024-11-19 05:00:00,4,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_008,Windows,BUILD_009,Bouvet Island (Bouvetoya),Africa/Conakry,2024-11-19 05:00:00,3,0,0,0,4,0,0,0,0,0,0
CUST_004,APP_006,Windows,BUILD_010,Benin,Europe/Riga,2024-11-18 18:00:00,11,0,0,0,2,0,0,0,5,0,0
CUST_004,APP_004,Android,BUILD_002,Bosnia and Herzegovina,Africa/Conakry,2024-11-18 19:00:00,6,0,0,0,6,0,0,0,4,0,0
CUST_001,APP_004,Windows,BUILD_007,Bermuda,Europe/Minsk,2024-11-19 03:00:00,5,0,0,0,7,0,0,0,3,0,0
CUST_003,APP_009,Windows,BUILD_005,Bosnia and Herzegovina,Europe/Malta,2024-11-18 18:00:00,5,0,0,0,2,0,0,0,2,0,0
CUST_001,APP_002,iOS,BUILD_011,Antarctica (the territory South of 60 deg S),Asia/Dhaka,2024-11-18 20:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_005,Windows,BUILD_003,Mayotte,Africa/Mogadishu,2024-11-18 16:00:00,3,0,0,0,8,0,0,0,2,0,0
CUST_003,APP_001,iOS,BUILD_010,Northern Mariana Islands,Africa/Tripoli,2024-11-18 12:00:00,6,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_009,Android,BUILD_011,Antigua and Barbuda,Africa/Khartoum,2024-11-19 07:00:00,4,0,0,0,6,0,0,0,4,0,0
CUST_000,APP_002,iOS,BUILD_002,Antigua and Barbuda,Asia/Dushanbe,2024-11-18 13:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_003,APP_005,Windows,BUILD_014,Saint Pierre and Miquelon,Europe/Monaco,2024-11-18 13:00:00,3,0,0,0,1,0,0,0,0,0,0
CUST_002,APP_004,Windows,BUILD_006,Antigua and Barbuda,Africa/Dar_es_Salaam,2024-11-18 14:00:00,7,0,0,0,7,0,0,0,1,1,0
CUST_003,APP_006,iOS,BUILD_009,Antarctica (the territory South of 60 deg S),Europe/Berlin,2024-11-19 11:00:00,3,0,0,0,6,0,0,0,0,0,0
CUST_001,APP_002,Windows,BUILD_010,Saint Pierre and Miquelon,Africa/Khartoum,2024-11-18 23:00:00,6,0,1,0,5,0,0,0,2,0,0
CUST_003,APP_009,iOS,BUILD_007,Uganda,Africa/Khartoum,2024-11-18 17:00:00,7,0,0,0,3,0,0,0,2,0,0
CUST_001,APP_001,Windows,BUILD_013,Falkland Islands (Malvinas),Asia/Tokyo,2024-11-18 14:00:00,1,0,0,0,7,0,0,0,0,0,1
CUST_004,APP_004,iOS,BUILD_003,Ecuador,Africa/Casablanca,2024-11-18 19:00:00,6,0,1,0,4,0,0,0,0,0,0
CUST_004,APP_008,iOS,BUILD_001,Benin,Asia/Kabul,2024-11-19 10:00:00,4,0,0,0,2,0,0,0,0,0,0
CUST_000,APP_006,Android,BUILD_014,Nauru,Africa/Khartoum,2024-11-19 03:00:00,2,0,0,0,7,0,0,0,0,0,0
CUST_003,APP_005,iOS,BUILD_001,Uganda,Africa/Dar_es_Salaam,2024-11-19 06:00:00,2,0,0,0,5,0,0,0,2,1,0
CUST_004,APP_002,iOS,BUILD_002,Burundi,Europe/Minsk,2024-11-19 10:00:00,5,0,0,0,8,0,0,0,3,0,0
CUST_004,APP_008,Android,BUILD_012,Jamaica,America/Guatemala,2024-11-19 02:00:00,5,0,0,0,7,0,0,0,2,0,0
CUST_000,APP_001,Windows,BUILD_001,Benin,Asia/Dhaka,2024-11-19 05:00:00,3,0,0,0,5,1,0,0,2,0,0
CUST_000,APP_006,iOS,BUILD_009,Uganda,Asia/Dhaka,2024-11-18 13:00:00,5,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_008,Android,BUILD_011,Uganda,Africa/Dar_es_Salaam,2024-11-18 16:00:00,11,0,0,0,3,0,1,0,2,0,0
CUST_001,APP_005,Android,BUILD_006,Czech Republic,Africa/Mogadishu,2024-11-19 03:00:00,2,0,0,0,9,0,0,0,3,1,0
CUST_003,APP_000,iOS,BUILD_005,Czech Republic,Africa/Banjul,2024-11-19 10:00:00,6,0,0,0,4,0,0,0,3,0,0
CUST_001,APP_005,Windows,BUILD_006,Nauru,America/St_Vincent,2024-11-18 21:00:00,5,0,0,0,8,0,0,0,3,0,1
CUST_000,APP_004,Android,BUILD_005,Saint Vincent and the Grenadines,Africa/Conakry,2024-11-18 15:00:00,3,0,0,0,4,0,1,0,2,0,0
CUST_002,APP_002,iOS,BUILD_012,Northern Mariana Islands,Africa/Dar_es_Salaam,2024-11-19 11:00:00,4,0,0,0,2,0,0,0,0,0,0
CUST_003,APP_003,Android,BUILD_002,Anguilla,Europe/Minsk,2024-11-19 09:00:00,10,0,0,1,2,0,0,0,4,0,0
CUST_002,APP_005,Windows,BUILD_003,Saint Pierre and Miquelon,Europe/Malta,2024-11-18 23:00:00,1,0,0,0,5,0,0,0,1,0,0
CUST_001,APP_007,iOS,BUILD_004,Jamaica,Africa/Mogadishu,2024-11-18 14:00:00,8,0,0,0,8,0,0,0,2,0,0
CUST_003,APP_003,iOS,BUILD_010,Bermuda,Europe/Monaco,2024-11-19 03:00:00,3,0,0,1,5,0,0,0,3,0,0
CUST_002,APP_003,Windows,BUILD_001,Saint Vincent and the Grenadines,Africa/Lome,2024-11-18 14:00:00,5,0,0,1,6,0,0,0,5,0,0
CUST_002,APP_002,Windows,BUILD_003,Bosnia and Herzegovina,Africa/Tripoli,2024-11-18 14:00:00,4,0,0,0,3,0,0,0,1,0,0
CUST_003,APP_002,Android,BUILD_008,Mayotte,Europe/Luxembourg,2024-11-19 00:00:00,11,0,1,0,5,0,0,0,2,0,0
CUST_002,APP_001,iOS,BUILD_009,Falkland Islands (Malvinas),Europe/Riga,2024-11-19 08:00:00,3,0,0,0,8,0,0,0,2,0,0
CUST_003,APP_004,Android,BUILD_009,Saint Vincent and the Grenadines,Africa/Banjul,2024-11-19 11:00:00,4,0,0,1,4,0,0,0,3,0,0
CUST_002,APP_001,iOS,BUILD_011,Saint Vincent and the Grenadines,America/St_Vincent,2024-11-19 02:00:00,3,0,0,0,5,1,0,1,3,0,0
CUST_000,APP_008,Android,BUILD_009,Philippines,Europe/Luxembourg,2024-11-18 15:00:00,3,0,0,0,1,0,1,0,1,0,0
CUST_003,APP_008,iOS,BUILD_004,Jamaica,Europe/Minsk,2024-11-18 23:00:00,8,0,0,0,5,0,0,0,4,0,0
CUST_000,APP_008,Windows,BUILD_012,Jamaica,Africa/Dar_es_Salaam,2024-11-19 04:00:00,1,0,0,0,6,0,0,0,2,0,0
CUST_004,APP_000,Android,BUILD_011,Burundi,Africa/Banjul,2024-11-18 23:00:00,5,0,0,0,3,0,0,0,3,0,0
CUST_000,APP_005,iOS,BUILD_000,Antigua and Barbuda,Africa/Banjul,2024-11-18 19:00:00,7,0,0,0,6,0,0,1,1,0,0
CUST_002,APP_009,iOS,BUILD_013,Northern Mariana Islands,Africa/Conakry,2024-11-18 13:00:00,3,0,0,0,5,0,0,0,3,0,0
CUST_001,APP_002,Android,BUILD_013,Burundi,Africa/Casablanca,2024-11-19 08:00:00,7,0,0,0,5,0,0,0,1,0,0
CUST_000,APP_009,Windows,BUILD_010,Antarctica (the territory South of 60 deg S),Africa/Dar_es_Salaam,2024-11-19 01:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_000,APP_006,Windows,BUILD_014,Nauru,Europe/Malta,2024-11-18 20:00:00,7,0,0,0,6,0,0,0,1,0,0
CUST_000,APP_002,Android,BUILD_004,Benin,Europe/Riga,2024-11-18 16:00:00,5,0,0,0,7,0,0,0,4,0,0
CUST_001,APP_002,Android,BUILD_003,Bosnia and Herzegovina,Europe/Minsk,2024-11-18 18:00:00,7,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_002,iOS,BUILD_008,Saint Pierre and Miquelon,Asia/Kabul,2024-11-19 09:00:00,5,0,1,0,5,0,0,0,0,0,0
CUST_000,APP_009,iOS,BUILD_009,Uganda,Africa/Casablanca,2024-11-19 06:00:00,4,0,0,0,6,0,0,0,1,0,0
CUST_004,APP_002,Windows,BUILD_008,Czech Republic,Africa/Mogadishu,2024-11-19 05:00:00,5,0,0,0,6,1,0,0,4,0,0
CUST_001,APP_007,Windows,BUILD_003,Czech Republic,Africa/Tripoli,2024-11-18 19:00:00,11,0,0,0,5,0,0,0,1,0,0
CUST_001,APP_000,Windows,BUILD_011,Northern Mariana Islands,Europe/Malta,2024-11-18 21:00:00,7,0,0,0,10,0,0,0,1,1,0
CUST_001,APP_006,Android,BUILD_006,Benin,Africa/Khartoum,2024-11-18 18:00:00,6,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_005,Android,BUILD_004,Uganda,Asia/Tokyo,2024-11-18 13:00:00,3,0,0,0,8,0,0,0,0,1,0
CUST_000,APP_003,Android,BUILD_010,Bermuda,Asia/Dhaka,2024-11-19 11:00:00,0,0,0,0,6,0,0,0,1,0,0
CUST_004,APP_007,Windows,BUILD_000,Jamaica,Asia/Kabul,2024-11-19 10:00:00,10,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_009,Windows,BUILD_012,Bosnia and Herzegovina,Europe/Riga,2024-11-19 04:00:00,5,0,0,0,5,0,0,0,2,0,0
CUST_003,APP_004,Windows,BUILD_014,Anguilla,Asia/Dhaka,2024-11-18 19:00:00,5,0,0,0,4,0,0,0,2,0,0
CUST_002,APP_007,Windows,BUILD_012,Nauru,Asia/Dhaka,2024-11-19 02:00:00,3,0,0,0,6,0,0,0,1,0,0
CUST_002,APP_003,Android,BUILD_003,Falkland Islands (Malvinas),Europe/Istanbul,2024-11-19 01:00:00,4,0,0,0,2,0,0,0,2,0,0
CUST_001,APP_008,iOS,BUILD_007,Saint Pierre and Miquelon,Europe/Luxembourg,2024-11-18 20:00:00,2,0,0,0,2,0,0,0,1,0,0
CUST_004,APP_003,Android,BUILD_006,Bouvet Island (Bouvetoya),Africa/Banjul,2024-11-18 23:00:00,2,0,0,0,9,0,0,1,2,0,0
CUST_004,APP_004,iOS,BUILD_001,Ecuador,Africa/Tripoli,2024-11-18 12:00:00,7,0,0,0,1,0,1,0,2,0,0
CUST_000,APP_007,iOS,BUILD_003,Falkland Islands (Malvinas),America/Guatemala,2024-11-19 06:00:00,3,0,0,0,3,0,0,0,4,0,0
CUST_001,APP_003,Android,BUILD_007,Falkland Islands (Malvinas),Africa/Conakry,2024-11-19 11:00:00,1,0,0,0,4,0,0,0,1,0,0
CUST_002,APP_005,Android,BUILD_010,Anguilla,Africa/Khartoum,2024-11-19 00:00:00,3,0,0,0,3,0,0,0,4,1,0
CUST_000,APP_009,Android,BUILD_009,Uganda,Africa/Khartoum,2024-11-18 14:00:00,7,0,0,0,2,0,0,1,3,0,0
CUST_004,APP_007,Windows,BUILD_001,Falkland Islands (Malvinas),Africa/Gaborone,2024-11-19 00:00:00,5,0,0,0,6,0,0,0,3,0,0
CUST_000,APP_007,Android,BUILD_008,Anguilla,America/St_Vincent,2024-11-19 00:00:00,5,0,0,0,2,0,0,0,1,0,0
CUST_002,APP_004,Windows,BUILD_014,Antigua and Barbuda,America/Guatemala,2024-11-18 15:00:00,4,0,0,0,7,0,0,0,3,0,0
CUST_004,APP_006,iOS,BUILD_000,Philippines,Africa/Gaborone,2024-11-19 02:00:00,5,0,0,0,10,0,0,0,2,0,0
CUST_003,APP_008,Android,BUILD_005,Saint Pierre and Miquelon,Europe/Istanbul,2024-11-19 04:00:00,5,0,0,0,1,0,0,0,2,0,0
CUST_003,APP_008,Windows,BUILD_014,Anguilla,Asia/Kabul,2024-11-18 19:00:00,3,0,0,0,2,0,0,0,1,0,0
CUST_001,APP_006,Windows,BUILD_005,Ecuador,Asia/Kabul,2024-11-19 03:00:00,3,0,0,0,4,0,0,0,1,0,0
CUST_000,APP_002,Windows,BUILD_002,Bouvet Island (Bouvetoya),Asia/Tokyo,2024-11-19 10:00:00,6,0,0,0,4,1,0,0,0,0,1
CUST_004,APP_003,Android,BUILD_006,Antarctica (the territory South of 60 deg S),Africa/Casablanca,2024-11-18 15:00:00,6,0,0,0,8,0,0,0,3,0,0
CUST_001,APP_009,iOS,BUILD_013,Northern Mariana Islands,Africa/Dar_es_Salaam,2024-11-19 03:00:00,4,0,0,0,6,0,0,0,3,0,0
CUST_000,APP_002,Android,BUILD_013,Benin,Europe/Luxembourg,2024-11-18 23:00:00,9,0,0,0,2,0,0,0,3,0,1
CUST_002,APP_004,Windows,BUILD_009,Uganda,Africa/Lome,2024-11-19 11:00:00,6,0,0,0,6,0,0,0,1,0,0
CUST_004,APP_000,iOS,BUILD_006,Saint Vincent and the Grenadines,Asia/Dhaka,2024-11-18 18:00:00,5,0,0,0,8,0,0,1,1,0,0
CUST_000,APP_007,iOS,BUILD_005,Antigua and Barbuda,Europe/Istanbul,2024-11-19 03:00:00,5,0,0,0,8,0,0,1,1,1,0
CUST_004,APP_005,iOS,BUILD_008,Anguilla,Africa/Tripoli,2024-11-19 04:00:00,4,0,0,0,2,0,0,0,6,0,0
CUST_000,APP_008,iOS,BUILD_010,Jamaica,Asia/Tokyo,2024-11-19 07:00:00,10,0,0,0,5,0,0,0,3,0,0
CUST_002,APP_001,Windows,BUILD_002,Bouvet Island (Bouvetoya),Europe/Malta,2024-11-19 01:00:00,6,0,0,0,4,0,0,0,1,0,0
CUST_004,APP_008,Windows,BUILD_012,Northern Mariana Islands,Europe/Berlin,2024-11-18 23:00:00,2,0,0,0,3,0,0,0,4,0,0
CUST_003,APP_001,iOS,BUILD_007,Antigua and Barbuda,Africa/Banjul,2024-11-18 14:00:00,4,0,0,0,8,0,0,0,1,1,0
CUST_002,APP_004,iOS,BUILD_012,Anguilla,Asia/Aden,2024-11-19 07:00:00,3,0,0,0,3,0,0,0,1,1,0
CUST_000,APP_001,iOS,BUILD_001,Jamaica,Africa/Gaborone,2024-11-19 09:00:00,2,0,0,0,7,0,0,0,2,0,0
CUST_004,APP_002,iOS,BUILD_000,Anguilla,Africa/Khartoum,2024-11-18 12:00:00,5,0,0,0,2,0,0,0,0,0,0
CUST_002,APP_004,Windows,BUILD_009,Saint Vincent and the Grenadines,Africa/Banjul,2024-11-18 23:00:00,6,0,0,0,1,0,1,0,2,0,0
CUST_000,APP_007,iOS,BUILD_001,Anguilla,America/St_Vincent,2024-11-18 19:00:00,5,0,0,0,5,0,0,0,0,0,0
CUST_003,APP_008,iOS,BUILD_000,Anguilla,Indian/Mauritius,2024-11-18 14:00:00,10,0,1,0,4,0,0,0,1,1,0
CUST_003,APP_002,Android,BUILD_004,Antarctica (the territory South of 60 deg S),Asia/Aden,2024-11-18 16:00:00,5,0,0,0,4,0,0,0,3,0,0
CUST_000,APP_006,Windows,BUILD_003,Benin,Africa/Banjul,2024-11-18 15:00:00,5,0,0,0,4,0,0,0,3,0,0
CUST_003,APP_001,iOS,BUILD_000,Benin,Asia/Tokyo,2024-11-18 14:00:00,4,0,0,0,3,0,0,0,2,0,0
CUST_002,APP_003,iOS,BUILD_014,Bouvet Island (Bouvetoya),Africa/Gaborone,2024-11-19 04:00:00,4,0,0,0,0,0,0,0,1,0,0
CUST_003,APP_007,Android,BUILD_000,Jamaica,Europe/Istanbul,2024-11-18 22:00:00,3,0,0,0,2,0,0,0,0,1,0
CUST_001,APP_005,iOS,BUILD_012,Benin,Asia/Tokyo,2024-11-19 04:00:00,6,0,0,0,3,0,0,0,2,0,0
CUST_003,APP_000,iOS,BUILD_006,Nauru,Africa/Conakry,2024-11-18 17:00:00,4,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_006,iOS,BUILD_008,Antigua and Barbuda,Africa/Lome,2024-11-19 07:00:00,2,0,0,0,2,0,0,0,2,0,0
CUST_004,APP_000,Android,BUILD_004,Saint Vincent and the Grenadines,Asia/Dhaka,2024-11-18 22:00:00,9,0,0,0,6,0,0,0,4,0,0
CUST_002,APP_006,Windows,BUILD_010,Bosnia and Herzegovina,Europe/Istanbul,2024-11-19 02:00:00,5,0,0,0,5,0,0,0,1,0,0
CUST_004,APP_008,Android,BUILD_011,Falkland Islands (Malvinas),Europe/Monaco,2024-11-18 16:00:00,9,0,0,0,1,0,0,1,4,1,0
CUST_004,APP_005,Windows,BUILD_008,Ecuador,Africa/Casablanca,2024-11-19 01:00:00,5,0,0,0,8,0,0,0,0,0,0
CUST_003,APP_003,Android,BUILD_012,Antarctica (the territory South of 60 deg S),Indian/Mauritius,2024-11-18 21:00:00,5,0,0,0,6,0,0,0,1,0,0
CUST_003,APP_006,Android,BUILD_006,Benin,Africa/Lome,2024-11-18 18:00:00,1,0,0,0,1,0,0,0,0,0,0
CUST_003,APP_001,iOS,BUILD_006,Antarctica (the territory South of 60 deg S),Europe/Riga,2024-11-19 07:00:00,5,0,0,0,9,0,0,0,1,0,0
CUST_004,APP_005,Windows,BUILD_011,Burundi,Africa/Lome,2024-11-19 05:00:00,8,0,0,0,3,0,0,0,1,0,1
CUST_002,APP_003,Windows,BUILD_006,Czech Republic,Europe/Istanbul,2024-11-18 15:00:00,6,0,0,0,9,0,0,0,5,0,0
CUST_002,APP_000,Windows,BUILD_001,Uganda,Africa/Tripoli,2024-11-19 07:00:00,2,0,0,0,4,0,0,0,1,0,0
CUST_001,APP_005,Windows,BUILD_010,Uganda,Europe/Monaco,2024-11-18 17:00:00,5,0,0,1,3,0,0,0,1,0,0
CUST_000,APP_001,iOS,BUILD_008,Mayotte,Asia/Aden,2024-11-18 18:00:00,5,0,0,0,7,0,0,0,0,0,0
CUST_002,APP_005,iOS,BUILD_008,Anguilla,Asia/Tokyo,2024-11-18 14:00:00,4,0,0,0,5,0,0,0,3,0,0
CUST_003,APP_002,Android,BUILD_009,Bermuda,Africa/Khartoum,2024-11-19 05:00:00,6,0,0,0,6,0,0,0,2,0,0
CUST_001,APP_002,Android,BUILD_002,Antarctica (the territory South of 60 deg S),Asia/Dhaka,2024-11-19 07:00:00,5,0,1,0,3,0,0,0,2,0,0
CUST_003,APP_000,iOS,BUILD_004,Northern Mariana Islands,Africa/Mogadishu,2024-11-19 02:00:00,6,0,0,0,7,0,0,0,2,0,0
CUST_004,APP_004,Android,BUILD_001,Mayotte,Africa/Casablanca,2024-11-18 13:00:00,5,0,0,0,5,0,0,0,3,0,0
CUST_004,APP_007,iOS,BUILD_004,Jamaica,Europe/Riga,2024-11-18 13:00:00,4,0,0,0,8,0,0,0,1,0,0
